field_1,fid,CN,PLT_CN,PREV_SIT_C,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DA,CREATED_IN,MODIFIED_B,MODIFIED_D,MODIFIED_I,CYCLE,SUBCYCLE,AGECHKCD_R,AGE_DETERM,CCLCD_RMRS,DAMAGE_AGE,SIBASE_AGE,SITETRCD_R,SITE_AGE_T,SITE_TREE_,SITREE_EQU,TREECLCD_R,TREE_ACT_R,YEAR_AGE_T,LAT,LON,gridded_te,avg_soil_c,avg_soil_n,gridded_av,gridded_To,total_wate,soil_moisture
2420,2420,2.12664E+14,2.59179E+14,NA,2012,12,1,83,461,1,1,107,17.1,70,49,3,69,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.451773,-81.783633,20.85531,NA,NA,8.796859741,558.97198,NA,262.88599
2421,2421,2.12653E+14,2.59179E+14,NA,2012,12,1,107,60,1,1,111,13.3,43,18,1,64,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.530695,-81.705463,20.68014,NA,NA,23.9673996,1898.18994,NA,321.77301
2422,2422,2.12645E+14,2.59178E+14,NA,2012,12,1,121,43,1,1,611,11.3,82,36,34,90,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.012443,-82.817479,20.26415,NA,NA,8.917019844,545.073,NA,267.04999
2423,2423,2.12645E+14,2.59178E+14,NA,2012,12,1,121,47,1,1,121,10.9,57,58,1,52,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.91782,-82.845249,20.26093,NA,NA,8.917019844,545.073,NA,267.04999
2424,2424,2.12643E+14,2.59178E+14,NA,2012,12,1,121,51,1,1,121,13.6,72,45,1,71,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.406828,-83.087543,19.84455,NA,NA,8.917019844,545.073,NA,267.04999
2425,2425,2.12643E+14,2.59178E+14,NA,2012,12,1,121,56,1,1,131,16.1,87,38,2,93,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.388721,-82.974252,19.80859,NA,NA,8.051400185,545.073,NA,267.04999
2426,2426,2.12643E+14,2.59178E+14,NA,2012,12,1,121,57,1,1,111,11,60,31,1,68,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.093563,-83.093184,20.16417,NA,NA,8.917019844,545.073,NA,267.04999
2427,2427,2.12641E+14,2.59178E+14,NA,2012,12,1,123,86,1,1,111,10.9,69,32,1,77,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.856485,-83.452218,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
2428,2428,2.12641E+14,2.59178E+14,NA,2012,12,1,123,86,3,1,111,10.9,69,32,1,77,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.856485,-83.452218,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
2429,2429,2.12641E+14,2.59178E+14,NA,2012,12,1,123,87,1,1,111,12.7,52,25,1,65,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.011819,-83.679375,19.86198,NA,NA,16.89570045,1509.02002,NA,256.44699
2430,2430,2.12642E+14,2.59178E+14,NA,2012,12,1,123,91,1,1,111,9.9,62,21,1,81,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.159165,-83.469255,19.78672,NA,NA,23.9673996,1898.18994,NA,321.77301
2431,2431,2.12642E+14,2.59178E+14,NA,2012,12,1,123,91,2,2,111,7.2,45,24,1,59,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.159165,-83.469255,19.78672,NA,NA,23.9673996,1898.18994,NA,321.77301
2432,2432,2.12641E+14,2.59178E+14,NA,2012,12,1,123,93,1,1,121,10.6,53,23,1,69,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.919024,-83.567431,20.0835,NA,NA,16.89570045,1509.02002,NA,256.44699
2433,2433,2.12642E+14,2.59178E+14,NA,2012,12,1,123,101,1,1,111,7.2,50,13,1,83,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.078943,-83.379129,19.78672,NA,NA,23.9673996,1898.18994,NA,321.77301
2434,2434,2.12647E+14,2.59178E+14,NA,2012,12,1,125,18,1,1,111,8.9,42,15,1,69,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.08705,-82.486359,19.9766,NA,NA,8.051400185,627.54602,NA,247.17
2435,2435,2.12646E+14,2.59178E+14,NA,2012,12,1,125,21,1,1,131,9.7,62,17,2,97,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.085595,-82.383533,19.9766,NA,NA,8.051400185,1898.18994,NA,321.77301
2436,2436,2.12646E+14,2.59178E+14,NA,2012,12,1,125,21,2,1,131,9.7,62,17,2,97,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.085595,-82.383533,19.9766,NA,NA,8.051400185,1898.18994,NA,321.77301
2437,2437,2.12657E+14,2.59179E+14,NA,2012,12,1,127,98,1,1,111,13.7,63,25,1,77,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.995932,-81.056791,21.45502,NA,NA,23.9673996,1898.18994,NA,321.77301
2438,2438,2.12656E+14,2.59179E+14,NA,2012,12,1,127,100,1,1,111,13.9,72,28,1,83,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.127708,-81.126217,21.39328,NA,NA,23.9673996,1898.18994,NA,321.77301
2439,2439,2.12657E+14,2.59179E+14,NA,2012,12,1,127,111,2,1,111,9.1,61,20,1,81,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.894643,-80.942892,21.4591,NA,NA,23.9673996,1898.18994,NA,321.77301
2440,2440,2.12657E+14,2.59179E+14,NA,2012,12,1,127,116,2,1,111,8.7,57,19,1,79,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.042331,-81.026272,21.39328,NA,NA,23.9673996,1898.18994,NA,321.77301
2441,2441,2.12656E+14,2.59179E+14,NA,2012,12,1,127,119,1,1,111,8.9,55,16,1,82,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.189527,-81.259466,21.12932,NA,NA,23.9673996,1898.18994,NA,321.77301
2442,2442,2.12656E+14,2.59179E+14,NA,2012,12,1,127,122,1,1,111,8.9,50,32,1,57,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.206185,-81.099113,21.43835,NA,NA,23.9673996,1898.18994,NA,321.77301
2443,2443,2.12658E+14,2.59179E+14,NA,2012,12,1,127,158,1,1,111,7.4,59,15,1,89,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.82055,-80.975905,21.65649,NA,NA,23.9673996,1898.18994,NA,321.77301
2444,2444,2.12635E+14,2.59178E+14,NA,2012,12,2,5,66,1,1,111,6.5,41,16,1,66,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.990259,-85.419537,19.92319,NA,NA,23.9673996,1898.18994,NA,0
2445,2445,2.12635E+14,2.59178E+14,NA,2012,12,2,5,66,2,1,111,6.5,41,16,1,66,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.990259,-85.419537,19.92319,NA,NA,23.9673996,1898.18994,NA,0
2446,2446,2.12634E+14,2.59178E+14,NA,2012,12,2,5,68,1,1,111,8.6,50,21,1,68,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.203119,-85.77157,19.88619,NA,NA,23.9673996,1898.18994,NA,321.77301
2447,2447,2.12634E+14,2.59178E+14,NA,2012,12,2,5,72,2,1,111,10.7,63,36,1,68,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.376567,-85.5707,19.38288,NA,NA,23.9673996,1898.18994,NA,321.77301
2448,2448,2.12634E+14,2.59178E+14,NA,2012,12,2,5,73,1,1,111,6.1,40,20,1,58,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.378702,-85.704552,19.36625,NA,NA,7.936860085,638.43597,NA,253.076
2449,2449,2.12634E+14,2.59178E+14,NA,2012,12,2,5,73,2,1,111,6.1,40,20,1,58,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.378702,-85.704552,19.36625,NA,NA,7.936860085,638.43597,NA,253.076
2450,2450,2.12634E+14,2.59178E+14,NA,2012,12,2,5,76,1,1,111,7.7,64,23,1,80,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.297403,-85.725879,19.88619,NA,NA,0,0,NA,0
2451,2451,2.12635E+14,2.59178E+14,NA,2012,12,2,5,77,1,1,111,8.4,66,20,1,87,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.215131,-85.459075,19.50902,NA,NA,23.9673996,1898.18994,NA,321.77301
2452,2452,2.12634E+14,2.59178E+14,NA,2012,12,2,5,78,1,1,111,5.5,31,17,1,51,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.280376,-85.577338,19.72962,NA,NA,23.9673996,1898.18994,NA,321.77301
2453,2453,2.12635E+14,2.59178E+14,NA,2012,12,2,5,79,1,1,111,12.9,72,37,1,77,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.037984,-85.514703,20.01727,NA,NA,0,0,NA,0
2454,2454,2.12633E+14,2.59178E+14,NA,2012,12,2,5,112,3,1,111,10.1,61,26,1,74,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.291974,-85.889742,19.58341,NA,NA,23.9673996,1898.18994,NA,321.77301
2455,2455,2.12635E+14,2.59178E+14,NA,2012,12,2,13,42,1,1,111,10.3,68,59,1,64,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.203961,-85.315386,19.53666,NA,NA,23.9673996,1898.18994,NA,321.77301
2456,2456,2.12636E+14,2.59178E+14,NA,2012,12,2,13,43,1,1,111,7.8,58,40,1,61,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.539411,-85.229582,19.20182,NA,NA,7.936860085,638.43597,NA,253.076
2457,2457,2.12636E+14,2.59178E+14,NA,2012,12,2,13,43,2,1,111,7.8,58,40,1,61,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.539411,-85.229582,19.20182,NA,NA,7.936860085,638.43597,NA,253.076
2458,2458,2.12636E+14,2.59178E+14,NA,2012,12,2,13,44,1,1,111,9.9,64,28,1,75,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.304893,-85.177546,19.53666,NA,NA,23.9673996,1898.18994,NA,321.77301
2459,2459,2.12636E+14,2.59178E+14,NA,2012,12,2,13,46,3,1,111,11.1,56,24,1,71,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.471115,-85.231998,19.35153,NA,NA,7.936860085,638.43597,NA,253.076
2460,2460,2.12636E+14,2.59178E+14,NA,2012,12,2,13,48,1,1,111,6.9,46,24,1,60,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.389569,-85.251772,19.35153,NA,NA,23.9673996,1898.18994,NA,321.77301
2461,2461,2.12635E+14,2.59178E+14,NA,2012,12,2,13,49,1,1,111,8.8,61,52,1,59,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.228638,-85.180129,19.53666,NA,NA,23.9673996,1898.18994,NA,321.77301
2462,2462,2.12636E+14,2.59178E+14,NA,2012,12,2,13,50,1,1,111,7.1,43,21,1,60,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.376177,-85.131322,19.46373,NA,NA,7.234200001,1898.18994,NA,321.77301
2463,2463,2.12636E+14,2.59178E+14,NA,2012,12,2,13,50,2,1,111,7.1,43,21,1,60,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.376177,-85.131322,19.46373,NA,NA,7.234200001,1898.18994,NA,321.77301
2464,2464,2.12635E+14,2.59178E+14,NA,2012,12,2,13,51,1,1,131,10.8,56,66,2,52,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.47303,-85.382929,19.30329,NA,NA,7.936860085,638.43597,NA,253.076
2465,2465,2.12636E+14,2.59178E+14,NA,2012,12,2,13,52,1,1,111,8.8,34,20,1,51,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.555502,-85.082533,19.30009,NA,NA,7.936860085,638.43597,NA,253.076
2466,2466,2.12636E+14,2.59178E+14,NA,2012,12,2,13,53,1,1,111,12.9,93,50,1,92,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.470505,-85.1038,19.46373,NA,NA,7.936860085,638.43597,NA,253.076
2467,2467,2.1263E+14,2.59178E+14,NA,2012,12,2,33,60,1,1,121,11.6,80,61,1,73,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.703854,-87.45451,19.03732,NA,NA,10.04090023,1153.23999,NA,240.528
2468,2468,2.1263E+14,2.59178E+14,NA,2012,12,2,33,63,2,1,131,6,44,13,2,83,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.875443,-87.573608,18.78072,NA,NA,10.04090023,1153.23999,NA,240.528
2469,2469,2.12631E+14,2.59178E+14,NA,2012,12,2,33,65,1,1,131,7.6,53,29,2,63,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.871094,-87.407853,18.82186,NA,NA,7.234200001,796.36499,NA,237.524
2470,2470,2.12631E+14,2.59178E+14,NA,2012,12,2,33,68,2,1,111,6,42,27,1,52,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.789212,-87.428594,19.03732,NA,NA,10.04090023,1153.23999,NA,240.528
2471,2471,2.1263E+14,2.59178E+14,NA,2012,12,2,33,79,1,1,111,10.8,61,41,1,63,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.936475,-87.521499,18.78072,NA,NA,10.04090023,1153.23999,NA,240.528
2472,2472,2.12638E+14,2.59178E+14,NA,2012,12,2,37,74,1,1,111,10.5,67,42,1,69,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.940998,-84.87033,19.83676,NA,NA,23.9673996,1898.18994,NA,321.77301
2473,2473,2.12637E+14,2.59178E+14,NA,2012,12,2,37,77,1,1,121,14.4,80,61,1,73,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.989287,-85.007332,19.8979,NA,NA,23.9673996,1898.18994,NA,321.77301
2474,2474,2.12638E+14,2.59178E+14,NA,2012,12,2,37,90,1,1,111,7.8,61,24,1,76,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.855112,-84.754214,19.85023,NA,NA,23.9673996,1898.18994,NA,321.77301
2475,2475,2.12638E+14,2.59178E+14,NA,2012,12,2,37,117,1,1,111,9,57,20,1,77,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.000992,-84.83767,19.69373,NA,NA,23.9673996,1898.18994,NA,321.77301
2476,2476,2.12638E+14,2.59178E+14,NA,2012,12,2,37,117,2,1,111,9,57,20,1,77,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.000992,-84.83767,19.69373,NA,NA,23.9673996,1898.18994,NA,321.77301
2477,2477,2.12638E+14,2.59178E+14,NA,2012,12,2,39,42,1,1,131,8.7,68,18,2,103,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.637539,-84.323387,19.41432,NA,NA,7.234200001,796.36499,NA,237.524
2478,2478,2.12636E+14,2.59178E+14,NA,2012,12,2,39,44,1,1,131,12,65,21,2,90,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.53661,-84.79441,19.16737,NA,NA,7.234200001,796.36499,NA,237.524
2479,2479,2.12638E+14,2.59178E+14,NA,2012,12,2,39,45,1,1,107,6.7,47,15,3,112,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.462761,-84.65994,19.46071,NA,NA,7.936860085,638.43597,NA,253.076
2480,2480,2.12638E+14,2.59178E+14,NA,2012,12,2,39,46,1,1,131,6.9,46,17,2,72,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.688204,-84.726898,19.23193,NA,NA,7.234200001,796.36499,NA,237.524
2481,2481,2.12638E+14,2.59178E+14,NA,2012,12,2,39,46,2,1,131,6.9,46,17,2,72,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.688204,-84.726898,19.23193,NA,NA,7.234200001,796.36499,NA,237.524
2482,2482,2.12638E+14,2.59178E+14,NA,2012,12,2,45,55,1,1,111,7,38,15,1,64,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.767597,-85.192721,20.07682,NA,NA,23.9673996,1898.18994,NA,321.77301
2483,2483,2.12635E+14,2.59178E+14,NA,2012,12,2,45,56,2,1,111,12.8,72,20,1,93,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.988188,-85.243375,19.84678,NA,NA,23.9673996,1898.18994,NA,321.77301
2484,2484,2.12637E+14,2.59178E+14,NA,2012,12,2,45,57,1,1,111,8.8,67,22,1,85,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.914439,-85.180628,19.84678,NA,NA,23.9673996,1898.18994,NA,321.77301
2485,2485,2.12637E+14,2.59178E+14,NA,2012,12,2,45,60,1,1,131,11.3,53,27,2,65,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.99899,-85.134619,19.8979,NA,NA,23.9673996,1898.18994,NA,321.77301
2486,2486,2.12635E+14,2.59178E+14,NA,2012,12,2,45,61,2,1,111,8.3,44,16,1,69,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.886961,-85.298795,19.84678,NA,NA,23.9673996,0,NA,0
2487,2487,2.12635E+14,2.59178E+14,NA,2012,12,2,45,64,1,1,131,14.6,62,27,2,76,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.142665,-85.189993,19.69691,NA,NA,23.9673996,1898.18994,NA,321.77301
2488,2488,2.12636E+14,2.59178E+14,NA,2012,12,2,45,65,1,1,111,8.2,41,35,1,46,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.69732,-85.248718,20.07682,NA,NA,23.9673996,1898.18994,NA,321.77301
2489,2489,2.12636E+14,2.59178E+14,NA,2012,12,2,45,65,2,1,111,8.2,41,35,1,46,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.69732,-85.248718,20.07682,NA,NA,23.9673996,1898.18994,NA,321.77301
2490,2490,2.12634E+14,2.59178E+14,NA,2012,12,2,59,37,1,1,131,7.4,40,15,2,68,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.817077,-85.981956,19.11321,NA,NA,7.234200001,796.36499,NA,237.524
2491,2491,2.12633E+14,2.59178E+14,NA,2012,12,2,59,131,1,1,131,12.6,63,17,2,99,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.987832,-85.904303,18.95274,NA,NA,8.796859741,558.97198,NA,262.88599
2492,2492,2.12636E+14,2.59178E+14,NA,2012,12,2,63,61,1,1,111,6.7,48,15,1,76,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.872951,-85.128009,19.18301,NA,NA,8.796859741,796.36499,NA,262.88599
2493,2493,2.12636E+14,2.59178E+14,NA,2012,12,2,63,64,1,1,111,13.6,87,26,1,101,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.777579,-84.991482,19.33848,NA,NA,8.796859741,558.97198,NA,262.88599
2494,2494,2.12635E+14,2.59178E+14,NA,2012,12,2,63,66,1,1,111,14.2,67,42,1,69,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.759418,-85.275504,19.18161,NA,NA,7.234200001,796.36499,NA,237.524
2495,2495,2.12635E+14,2.59178E+14,NA,2012,12,2,63,66,2,2,131,9.5,51,16,2,83,50,NA,NA,NA,1,NA,1,NA,7/19/2013,20004,NA,3/8/2017,489998,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.759418,-85.275504,19.18161,NA,NA,7.234200001,796.36499,NA,237.524
